3.356949090957641602e-01,9.187051057815551758e-01,1.002157092094421387e+00,1.000146508216857910e+00,9.782261252403259277e-01,-1.143508590757846832e-03,1.000368118286132812e+00,-2.371324691921472549e-03
3.356949388980865479e-01,9.187053442001342773e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782259464263916016e-01,-1.143292523920536041e-03,1.000368237495422363e+00,-2.371255774050951004e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143381930887699127e-03,1.000368237495422363e+00,-2.371300477534532547e-03
3.356949388980865479e-01,9.187052249908447266e-01,1.002156972885131836e+00,1.000146627426147461e+00,9.782261848449707031e-01,-1.143545843660831451e-03,1.000368118286132812e+00,-2.371324226260185242e-03
3.356949090957641602e-01,9.187052845954895020e-01,1.002157092094421387e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143441535532474518e-03,1.000368237495422363e+00,-2.371225971728563309e-03
3.356948792934417725e-01,9.187051057815551758e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949388980865479e-01,9.187052249908447266e-01,1.002157092094421387e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143426634371280670e-03,1.000368118286132812e+00,-2.371257171034812927e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949388980865479e-01,9.187053442001342773e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143381930887699127e-03,1.000368118286132812e+00,-2.371307928115129471e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949687004089355e-01,9.187051653861999512e-01,1.002156853675842285e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143374480307102203e-03,1.000368118286132812e+00,-2.371279057115316391e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187052249908447266e-01,1.002156853675842285e+00,1.000146746635437012e+00,9.782260656356811523e-01,-1.143344677984714508e-03,1.000368118286132812e+00,-2.371301408857107162e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156853675842285e+00,1.000146746635437012e+00,9.782260656356811523e-01,-1.143314875662326813e-03,1.000368118286132812e+00,-2.371279057115316391e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143352128565311432e-03,1.000368118286132812e+00,-2.371233422309160233e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949388980865479e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143486239016056061e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949388980865479e-01,9.187051653861999512e-01,1.002157092094421387e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368237495422363e+00,-2.371272072196006775e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949388980865479e-01,9.187052249908447266e-01,1.002156972885131836e+00,1.000146627426147461e+00,9.782262444496154785e-01,-1.143359579145908356e-03,1.000368118286132812e+00,-2.371287439018487930e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949985027313232e-01,9.187052249908447266e-01,1.002156972885131836e+00,1.000146627426147461e+00,9.782261848449707031e-01,-1.143456436693668365e-03,1.000368118286132812e+00,-2.371286973357200623e-03
3.356949388980865479e-01,9.187051057815551758e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260060310363770e-01,-1.143508590757846832e-03,1.000368118286132812e+00,-2.371220383793115616e-03
3.356949388980865479e-01,9.187051653861999512e-01,1.002156853675842285e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143381930887699127e-03,1.000368118286132812e+00,-2.371270675212144852e-03
3.356949388980865479e-01,9.187052249908447266e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143367029726505280e-03,1.000368118286132812e+00,-2.371234819293022156e-03
3.356949090957641602e-01,9.187050461769104004e-01,1.002157092094421387e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143545843660831451e-03,1.000368118286132812e+00,-2.371272072196006775e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143441535532474518e-03,1.000368118286132812e+00,-2.371263224631547928e-03
3.356948792934417725e-01,9.187052249908447266e-01,1.002156972885131836e+00,1.000146627426147461e+00,9.782259464263916016e-01,-1.143322326242923737e-03,1.000368118286132812e+00,-2.371248323470354080e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949388980865479e-01,9.187052249908447266e-01,1.002157092094421387e+00,1.000146746635437012e+00,9.782262444496154785e-01,-1.143508590757846832e-03,1.000368118286132812e+00,-2.371317241340875626e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949388980865479e-01,9.187051057815551758e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143367029726505280e-03,1.000368118286132812e+00,-2.371257171034812927e-03
3.356949687004089355e-01,9.187052249908447266e-01,1.002156972885131836e+00,1.000146746635437012e+00,9.782262444496154785e-01,-1.143538393080234528e-03,1.000368118286132812e+00,-2.371287439018487930e-03
3.356949687004089355e-01,9.187052845954895020e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143352128565311432e-03,1.000368118286132812e+00,-2.371285576373338699e-03
3.356949687004089355e-01,9.187052249908447266e-01,1.002157211303710938e+00,1.000146627426147461e+00,9.782261252403259277e-01,-1.143448986113071442e-03,1.000368118286132812e+00,-2.371265087276697159e-03
3.356949388980865479e-01,9.187051653861999512e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143352128565311432e-03,1.000368237495422363e+00,-2.371278125792741776e-03
3.356949687004089355e-01,9.187052845954895020e-01,1.002156853675842285e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143381930887699127e-03,1.000368118286132812e+00,-2.371300477534532547e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051057815551758e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143441535532474518e-03,1.000368237495422363e+00,-2.371263224631547928e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949388980865479e-01,9.187052845954895020e-01,1.002156853675842285e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143434084951877594e-03,1.000368237495422363e+00,-2.371271606534719467e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051057815551758e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143456436693668365e-03,1.000368118286132812e+00,-2.371257171034812927e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949687004089355e-01,9.187052249908447266e-01,1.002156972885131836e+00,1.000146627426147461e+00,9.782261848449707031e-01,-1.143396832048892975e-03,1.000368118286132812e+00,-2.371279522776603699e-03
3.356949388980865479e-01,9.187052249908447266e-01,1.002156853675842285e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143426634371280670e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356948792934417725e-01,9.187051057815551758e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143486239016056061e-03,1.000368118286132812e+00,-2.371279522776603699e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356950283050537109e-01,9.187052249908447266e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782262444496154785e-01,-1.143448986113071442e-03,1.000368118286132812e+00,-2.371309790760278702e-03
3.356949388980865479e-01,9.187052845954895020e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143322326242923737e-03,1.000368118286132812e+00,-2.371240872889757156e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143352128565311432e-03,1.000368237495422363e+00,-2.371278125792741776e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949388980865479e-01,9.187052845954895020e-01,1.002156853675842285e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143292523920536041e-03,1.000368237495422363e+00,-2.371218521147966385e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949687004089355e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371212467551231384e-03
3.356949687004089355e-01,9.187052249908447266e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143426634371280670e-03,1.000367999076843262e+00,-2.371286973357200623e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356950283050537109e-01,9.187052249908447266e-01,1.002156853675842285e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143396832048892975e-03,1.000368237495422363e+00,-2.371234819293022156e-03
3.356949388980865479e-01,9.187052845954895020e-01,1.002156853675842285e+00,1.000146627426147461e+00,9.782260656356811523e-01,-1.143381930887699127e-03,1.000368118286132812e+00,-2.371307928115129471e-03
3.356949090957641602e-01,9.187052249908447266e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143486239016056061e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949985027313232e-01,9.187052845954895020e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143426634371280670e-03,1.000368118286132812e+00,-2.371257171034812927e-03
3.356949985027313232e-01,9.187051653861999512e-01,1.002156853675842285e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143322326242923737e-03,1.000368118286132812e+00,-2.371300477534532547e-03
3.356949388980865479e-01,9.187052249908447266e-01,1.002157092094421387e+00,1.000146508216857910e+00,9.782260656356811523e-01,-1.143486239016056061e-03,1.000368118286132812e+00,-2.371234819293022156e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949090957641602e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146389007568359e+00,9.782260656356811523e-01,-1.143516041338443756e-03,1.000368118286132812e+00,-2.371264621615409851e-03
3.356949687004089355e-01,9.187051653861999512e-01,1.002156972885131836e+00,1.000146508216857910e+00,9.782262444496154785e-01,-1.143419183790683746e-03,1.000368118286132812e+00,-2.371279988437891006e-03
